Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
CNOB,ConnectOne Bancorp Inc,은행,551010.0,0,0,3,5,5,0,0,0,0,0,6,6
RCKT,Rocket Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,2,2,2,2,2,7,7,9,9,9,9,9
HTLD,Heartland Express Inc,화물 및 물류 서비스,524050.0,1,1,4,4,6,4,4,4,4,1,1,4
TSAT,Telesat Corp Class A,통신 서비스,574010.0,1,1,1,1,1,4,4,4,4,11,11,13
ENDP,Endo International PLC,제약,562010.0,1,1,4,4,4,4,4,4,4,11,11,11
DHIL,Diamond Hill Investment Group Inc Class A,투자은행 및 서비스,551020.0,1,1,4,4,1,5,5,5,5,5,5,5
CHSCL,CHS Cumulative Redeemable Pref Shs Series 4 Class B,식품 및 담배,541020.0,0,0,4,5,5,5,8,8,10,10,10,10
WTBA,West Bancorporation Inc,은행,551010.0,0,0,0,5,5,0,0,0,0,0,0,0
EBTC,Enterprise Bancorp Inc,은행,551010.0,0,3,3,3,3,6,6,6,6,6,6,6
FITBI,Fifth Third Bancorp Depositary Shares Representing 1/1000th Perp Pref Shs,은행,551010.0,1,1,4,4,4,5,5,5,10,10,10,10
CHSCN,CHS Reset Rate Pref Shs Class B Series 2,식품 및 담배,541020.0,0,1,4,4,4,5,5,5,10,10,10,10
CVLG,Covenant Logistics Group Inc Class A,화물 및 물류 서비스,524050.0,0,3,3,3,1,5,5,5,5,5,5,5
VKTX,Viking Therapeutics Inc,생명과학 및 메디컬 리서치,562020.0,2,3,3,3,3,3,3,3,3,3,3,3
PCOM,Points.com Inc,소프트웨어 및 IT서비스,572010.0,2,0,0,0,0,2,2,2,2,2,2,2
OCX,OncoCyte Corp,생명과학 및 메디컬 리서치,562020.0,1,1,4,4,4,5,5,5,10,11,11,13
USIO,Usio Inc,전문 및 상업 서비스,522030.0,2,0,0,0,0,2,2,9,9,9,9,9
PDEX,Pro-Dex Inc,헬스케어 장비 및 용품,561010.0,2,2,2,2,2,7,7,7,7,7,7,7
AIRT,Air T Inc,화물 및 물류 서비스,524050.0,2,0,0,0,0,2,0,2,2,2,2,2
LRFC,Logan Ridge Finance Corp,투자은행 및 서비스,551020.0,1,1,1,1,6,4,4,4,4,1,4,4
AAME,Atlantic American Corp,보험,553010.0,1,1,4,4,4,5,5,5,5,11,11,13
GEG,Great Elm Group Inc,헬스케어 장비 및 용품,561010.0,1,1,4,4,4,4,4,4,4,11,11,11
TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,4,4,4,4,4,4,4,11,11,13
WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020.0,1,1,4,4,4,4,4,4,4,11,11,11
IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020.0,1,1,4,4,4,4,4,4,1,1,1,13
LNG,Cheniere Energy Inc,오일 및 가스 장비 및 서비스,501030.0,2,0,0,0,0,2,2,2,2,2,2,2
REI,Ring Energy Inc,오일 및 가스,501020.0,1,1,1,1,1,1,1,1,1,1,1,1
NBH,Neuberger Berman Municipal Fund Inc,다양한 금융서비스,555010.0,2,2,4,4,4,5,8,8,10,10,10,10
DLA,Delta Apparel Inc,섬유 및 의류,532020.0,2,0,0,0,0,0,0,2,2,0,2,2
IPB,Merrill Lynch Depositor Corporate Backed Trust Certificates Series 2003-1 Exp,은행,551010.0,2,2,2,2,0,7,7,9,9,9,9,9
